Procs,mmap
1,17523193.0,17501066.0,17326919.0,17484368.0,16522289.0,16428786.0,16621060.0,16413973.0,16360186.0,16382643.0
2,8397942.0,8392674.0,8377803.0,8402667.0,8401944.0,8404351.0,8386283.0,8401656.0,8389387.0,8357091.0
4,4365111.0,4389933.0,4351141.0,4356702.0,4363350.0,4371323.0,4358395.0,4350312.0,4356603.0,4359641.0
8,2299982.0,2294022.0,2302942.0,2295112.0,2298077.0,2300558.0,2296224.0,2310468.0,2297355.0,2303456.0
16,1266351.0,1274516.0,1266668.0,1264143.0,1271135.0,1271886.0,1274023.0,1267841.0,1271128.0,1267193.0
32,753125.0,755792.0,766188.0,762867.0,772814.0,737902.0,743333.0,783071.0,746335.0,746936.0
64,514677.0,1427668.0,506897.0,486916.0,1323537.0,542691.0,1129415.0,1382072.0,1452017.0,793560.0
