Procs,mmap
1,33472420.0,33453047.0,33451023.0,33391319.0,33484200.0,33464367.0,33682967.0,33496306.0,33365428.0,33462014.0
2,15690069.0,15685553.0,15685462.0,15697995.0,15690406.0,15706523.0,15701254.0,15695950.0,15704820.0,15685583.0
4,8147720.0,8131641.0,8137796.0,8139373.0,8132320.0,8139179.0,8139968.0,8131206.0,8137090.0,8135798.0
8,4157782.0,4149923.0,4160052.0,4155369.0,4149291.0,4150989.0,4151826.0,4157463.0,4150278.0,4141080.0
16,2228823.0,2221188.0,2233206.0,2222920.0,2232259.0,2224614.0,2227709.0,2234259.0,2232120.0,2225925.0
32,1481073.0,1429654.0,1439157.0,1434998.0,1450361.0,1430016.0,1414860.0,1455106.0,1433232.0,1431844.0
64,1053468.0,1038498.0,1083659.0,1032838.0,1037782.0,1052383.0,1051009.0,1029232.0,1084973.0,1108098.0
