Procs,mmap
1,3584171.0,3592685.0,3611309.0,3589437.0,3581228.0,3592030.0,3601556.0,3596965.0,3599178.0,3586721.0
2,1754655.0,1764488.0,1755059.0,1750592.0,1756452.0,1760782.0,1763921.0,1755077.0,1762024.0,1754975.0
4,993101.0,990136.0,995794.0,998036.0,983705.0,992620.0,985586.0,993878.0,994351.0,992763.0
8,565922.0,564985.0,553119.0,562473.0,545766.0,551563.0,557562.0,555369.0,549855.0,549695.0
16,342149.0,334225.0,333720.0,333804.0,334416.0,330609.0,333662.0,338702.0,329986.0,337641.0
32,290195.0,268443.0,258349.0,297693.0,291543.0,278152.0,288764.0,286226.0,263339.0,286226.0
64,1200903.0,292518.0,1322553.0,277040.0,277996.0,284721.0,283203.0,574663.0,304520.0,318675.0
