Procs,mmap
1,383866.0,385012.0,384508.0,386049.0,383665.0,384785.0,383036.0,386200.0,383140.0,384616.0
2,224477.0,213705.0,209836.0,215083.0,216019.0,220181.0,210854.0,215803.0,212966.0,203300.0
4,137577.0,137554.0,139827.0,128630.0,142986.0,141210.0,137216.0,149022.0,149011.0,140084.0
8,111468.0,108632.0,112305.0,107968.0,117304.0,101769.0,105040.0,100336.0,111331.0,92033.0
