Procs,mmap
1,37547185.0,34201948.0,33154840.0,33272581.0,33164430.0
2,17046283.0,19994613.0,20003504.0,20014618.0,20021747.0
4,10123949.0,10133061.0,10080158.0,10131873.0,10135708.0
8,5168459.0,5188980.0,5172175.0,5222789.0,5226889.0
16,2846386.0,2834707.0,2840395.0,2846265.0,2854510.0
32,2365624.0,2370502.0,2358375.0,2362688.0,2361193.0
64,39129196.0,39302204.0,39421997.0,38978784.0,38986298.0
