Procs,mmap
1,167202031.0,167280105.0,167479367.0,167669325.0,167431412.0,166803248.0,166104352.0,167375670.0,170835654.0,167857066.0
2,78802557.0,79108504.0,78861468.0,78683992.0,78773962.0,78762454.0,78746731.0,78741469.0,78794381.0,78761423.0
4,39560254.0,39529381.0,39576297.0,39654807.0,39716408.0,39550615.0,39545479.0,39547052.0,39542335.0,39544717.0
8,19938386.0,19936610.0,20062898.0,19975949.0,19966423.0,19980828.0,19990836.0,19996603.0,20001341.0,19965492.0
16,10750676.0,10746794.0,10750828.0,10754597.0,10760498.0,10752132.0,10758805.0,10750628.0,10756235.0,10753665.0
32,5747692.0,5755204.0,5791659.0,5749093.0,5773505.0,5757861.0,5748200.0,5728692.0,5772216.0,5735374.0
64,3861262.0,3182085.0,3196981.0,3780841.0,3977108.0,3197438.0,3202200.0,3178475.0,4109384.0,3475936.0
